to_project_name,amount,funding_date,from_funder_name,grant_pool_name,metadata
dappradar,267559.355,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""DappRadar"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xcab1256cd3698caa9028d2bd357d50587a5876530cc310b890051df99f626a76"", ""token_amount"": 76445.53, ""token_unit"": ""OP""}"
dasylang,134920.55500000002,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Dasy"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xaba3b78dec1a41f6529564b951c9f5277a079cf7c2b29e78e0802af97336eb31"", ""token_amount"": 38548.73, ""token_unit"": ""OP""}"
decent,198230.375,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Decent.xyz"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x8afe332e8f4c42d4df6e92389c13e0e1b3a43369655761e4f17af9c50975ba18"", ""token_amount"": 56637.25, ""token_unit"": ""OP""}"
decentragora,0.0,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""DecentrAgora"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x73e0327a0ed5b09bd040f874faa140adb5b17279c39c0e7febb5c3f111b6ae61"", ""token_amount"": 0.0, ""token_unit"": ""OP""}"
decentraschool,0.0,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Decentraclasses"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x7fcb54a60df19932aed931a67527d0c78c82d8d90870d946c49fe5c429a48925"", ""token_amount"": 0.0, ""token_unit"": ""OP""}"
defi-africa-network,64502.865,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""DeFi Africa"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xc6aefba00febddc9d0c0e0c35619ef05265c805e0fe304ce4bf5ca53a6f80d09"", ""token_amount"": 18429.39, ""token_unit"": ""OP""}"
defi-llama,267559.355,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""ChainList"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x7d1e13db1b852828f7072e10fcfc179751c624f6a93929a3b5a4a6795d5bdec4"", ""token_amount"": 76445.53, ""token_unit"": ""OP""}"
defi-llama,869568.735,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""DefiLlama"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xda04cebe79ec8547116a948edfbdb87e48dcb0543b29b7276df53df579170f74"", ""token_amount"": 248448.21, ""token_unit"": ""OP""}"
defi-wonderland,200263.42,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Wonderland"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x517fa0d1a58652b1fec28db4d4f9be287bc4d1f2fac7bac8f583de374f9534f7"", ""token_amount"": 57218.12, ""token_unit"": ""OP""}"
defientco,0.0,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""6551 Studio"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x5697290de650311df3acdaabedea14aa95879c472d6f449091137d1a736339db"", ""token_amount"": 0.0, ""token_unit"": ""OP""}"
defieye,0.0,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Chaineye"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x704e1ae65341be6d169ba16441f8fd7089da05c54ac709671afca0d1a459fee1"", ""token_amount"": 0.0, ""token_unit"": ""OP""}"
defilab-xyz,140296.205,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Defi-lab.xyz"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xf77b5c952f2a7dddc5634a1ff63a57835a6c3e72a52c133b63a2ac65c20819f0"", ""token_amount"": 40084.63, ""token_unit"": ""OP""}"
definomics-labs,34782.755000000005,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Definomics labs"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xa308b01ca0cc1fda4dbfa5b4f26d676bd1cb23cebd2d1dd25c40fea46d58f1e6"", ""token_amount"": 9937.93, ""token_unit"": ""OP""}"
delegatexyz,173913.74,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Delegate"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xf251eca6ba1ed9dd7203accd891e6d00b086a4af7d0b6bf19eb663a2eecaca84"", ""token_amount"": 49689.64, ""token_unit"": ""OP""}"
dethcrypto,434784.385,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""TypeChain / DethCode"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xa41c1671630bb1c1474b3ec7fecf4fc13f3bb292d29620a83878dfcd66ed4006"", ""token_amount"": 124224.11, ""token_unit"": ""OP""}"
dexkit,0.0,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""DexKit"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xe6ebcb24497bf6894cbff1547be6c433a210ff34d9b8c863f7e2f9f727a5ed9d"", ""token_amount"": 0.0, ""token_unit"": ""OP""}"
dforce-network,0.0,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""dForce"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x03a6b6d06964fe9fe43aba6058e2369640a18fb38bf650c587184cd16015fb70"", ""token_amount"": 0.0, ""token_unit"": ""OP""}"
dm3-protocol,104348.265,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""dm3 protocol."", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xa97288157a5dbd10e18e03c08b6434e4999a7741ec8f4b5e5d10d5638560e7a4"", ""token_amount"": 29813.79, ""token_unit"": ""OP""}"
dorisprotocol,17391.36,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Doris Protocol"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xf3b403af50cdb976fea39b15645501515f7ee31a5353476611a1bf5a44dae665"", ""token_amount"": 4968.96, ""token_unit"": ""OP""}"
dspytdao,69565.51000000001,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Pin Save - decentralized Pinterest"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xc613e2a991ce0dbcf8fae1d6128e67543da9710e14831112fba654cc8fe8c389"", ""token_amount"": 19875.86, ""token_unit"": ""OP""}"
eco-association,267559.355,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Beam Wallet LLC"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x5fea22432b5b5a6f836e2d7f40372234e9a4e5d987b229cdc548d2057124cf4e"", ""token_amount"": 76445.53, ""token_unit"": ""OP""}"
edgeandnode,234783.57,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Edge & Node / The Graph"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x8526b3343ae97a1859ff98d7f7d414ba2f47735d62a84b94f5aef514b5260aa6"", ""token_amount"": 67081.02, ""token_unit"": ""OP""}"
endaoment,267559.355,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Endaoment"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xe04b509d073efc17c44e3dd988dbb46724a11836aff71575424bcc7a0ec91123"", ""token_amount"": 76445.53, ""token_unit"": ""OP""}"
eoa-blockchain-labs,467074.93000000005,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Ethereum on ARM"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x092a8ce182f9443499d2a36b1b6bbcd5da9340360d82a38c921b6b5c46f1e67f"", ""token_amount"": 133449.98, ""token_unit"": ""OP""}"
